Instance	Status	Objective	Gap	Time	Model
PDPT-R5-K4-T1-9.txt	OPTIMAL	423.31	0.000000	0.218697	Lyu
PDPT-R5-K6-T1-0.txt	FEASIBLE	687.13	0.136654	3600.136639	Rais
PDPT-R5-K6-T1-0.txt	OPTIMAL	673.72	0.000000	0.359289	Lyu
PDPT-R5-K6-T1-1.txt	OPTIMAL	532.38	0.000000	721.221983	Rais
PDPT-R5-K6-T1-1.txt	OPTIMAL	532.38	0.000000	0.579462	Lyu
PDPT-R5-K6-T1-2.txt	TIMEOUT	inf	inf	3600.074306	Rais
PDPT-R5-K6-T1-2.txt	OPTIMAL	564.98	0.000000	0.374893	Lyu
PDPT-R5-K6-T1-3.txt	OPTIMAL	529.59	0.000000	169.645580	Rais
PDPT-R5-K6-T1-3.txt	OPTIMAL	529.59	0.000000	0.330517	Lyu
PDPT-R5-K6-T1-4.txt	OPTIMAL	645.26	0.000000	694.628307	Rais
PDPT-R5-K6-T1-4.txt	OPTIMAL	645.26	0.000000	0.829391	Lyu
PDPT-R5-K6-T1-5.txt	FEASIBLE	627.16	0.042555	3600.147020	Rais
PDPT-R5-K6-T1-5.txt	OPTIMAL	627.16	0.000000	0.501059	Lyu
PDPT-R5-K6-T1-6.txt	FEASIBLE	611.99	0.165645	3600.158239	Rais
PDPT-R5-K6-T1-6.txt	OPTIMAL	609.41	0.000000	0.673046	Lyu
PDPT-R5-K6-T1-7.txt	FEASIBLE	513.65	0.083639	3601.528240	Rais
PDPT-R5-K6-T1-7.txt	OPTIMAL	513.65	0.000000	0.437366	Lyu
PDPT-R5-K6-T1-8.txt	FEASIBLE	540.89	0.081793	3600.055607	Rais
PDPT-R5-K6-T1-8.txt	OPTIMAL	540.89	0.000000	0.453020	Lyu
PDPT-R5-K6-T1-9.txt	OPTIMAL	640.06	0.000000	609.858088	Rais
PDPT-R5-K6-T1-9.txt	OPTIMAL	640.06	0.000000	0.343678	Lyu
PDPT-R5-K8-T1-0.txt	OPTIMAL	581.58	0.000000	643.893080	Rais
PDPT-R5-K8-T1-0.txt	OPTIMAL	581.58	0.000000	0.531143	Lyu
PDPT-R5-K8-T1-1.txt	FEASIBLE	649.49	0.038133	3600.108065	Rais
PDPT-R5-K8-T1-1.txt	OPTIMAL	649.49	0.000000	0.765453	Lyu
PDPT-R5-K8-T1-2.txt	FEASIBLE	713.82	0.067488	3600.156048	Rais
PDPT-R5-K8-T1-2.txt	OPTIMAL	713.82	0.000000	0.523117	Lyu
PDPT-R5-K8-T1-3.txt	FEASIBLE	644.52	0.072309	3600.210217	Rais
PDPT-R5-K8-T1-3.txt	OPTIMAL	642.27	0.000000	0.485897	Lyu
PDPT-R5-K8-T1-4.txt	OPTIMAL	516.72	0.000000	96.571941	Rais
PDPT-R5-K8-T1-4.txt	OPTIMAL	516.72	0.000000	0.743637	Lyu
PDPT-R5-K8-T1-5.txt	FEASIBLE	771.00	0.152277	3600.148203	Rais
PDPT-R5-K8-T1-5.txt	OPTIMAL	768.90	0.000000	1.041321	Lyu
PDPT-R5-K8-T1-6.txt	TIMEOUT	inf	inf	3600.114920	Rais
PDPT-R5-K8-T1-6.txt	OPTIMAL	687.68	0.000000	0.991516	Lyu
PDPT-R5-K8-T1-7.txt	OPTIMAL	616.87	0.000000	529.323746	Rais
PDPT-R5-K8-T1-7.txt	OPTIMAL	616.87	0.000000	0.575464	Lyu
PDPT-R5-K8-T1-8.txt	FEASIBLE	764.05	0.188557	3600.165791	Rais
PDPT-R5-K8-T1-8.txt	OPTIMAL	716.21	0.000000	1.148119	Lyu
PDPT-R5-K8-T1-9.txt	FEASIBLE	770.65	0.098402	3600.113682	Rais
PDPT-R5-K8-T1-9.txt	OPTIMAL	757.53	0.000000	0.801914	Lyu
PDPT-R5-K10-T1-0.txt	TIMEOUT	inf	inf	3600.067654	Rais
PDPT-R5-K10-T1-0.txt	OPTIMAL	796.11	0	2.201963	Lyu
PDPT-R5-K10-T1-1.txt	OPTIMAL	737.06	0.000033	1036.132301	Rais
PDPT-R5-K10-T1-1.txt	OPTIMAL	737.06	0	1.240976	Lyu
PDPT-R5-K10-T1-2.txt	FEASIBLE	767.29	0.146068	3600.160278	Rais
PDPT-R5-K10-T1-2.txt	OPTIMAL	767.22	0	0.983503	Lyu
PDPT-R5-K10-T1-3.txt	TIMEOUT	inf	inf	3600.313496	Rais
PDPT-R5-K10-T1-3.txt	OPTIMAL	806.23	0	1.339838	Lyu
PDPT-R5-K10-T1-4.txt	OPTIMAL	750.64	0	1651.319616	Rais
PDPT-R5-K10-T1-4.txt	OPTIMAL	750.64	0	1.039537	Lyu
PDPT-R5-K10-T1-5.txt	FEASIBLE	745.23	0.016173	3600.336216	Rais
PDPT-R5-K10-T1-5.txt	OPTIMAL	745.23	0	0.965181	Lyu
PDPT-R5-K10-T1-6.txt	FEASIBLE	729.29	0.088379	3600.238708	Rais
PDPT-R5-K10-T1-6.txt	OPTIMAL	725.84	0	1.184181	Lyu
PDPT-R5-K10-T1-7.txt	OPTIMAL	685.22	0	1254.898056	Rais
PDPT-R5-K10-T1-7.txt	OPTIMAL	685.22	0	1.061857	Lyu
PDPT-R5-K10-T1-8.txt	FEASIBLE	779.78	0.134248	3600.120564	Rais
PDPT-R5-K10-T1-8.txt	OPTIMAL	767.24	0	1.304174	Lyu
PDPT-R5-K10-T1-9.txt	OPTIMAL	640.62	0	2160.337622	Rais
PDPT-R5-K10-T1-9.txt	OPTIMAL	640.62	0	0.955318	Lyu
PDPT-R5-K12-T1-0.txt	TIMEOUT	inf	inf	3607.153521	Rais
PDPT-R5-K12-T1-0.txt	OPTIMAL	823.95	0	3.146099	Lyu
PDPT-R5-K12-T1-1.txt	OPTIMAL	656.94	0	2021.960564	Rais
PDPT-R5-K12-T1-1.txt	OPTIMAL	656.94	0	2.984644	Lyu
PDPT-R5-K12-T1-2.txt	TIMEOUT	inf	inf	3600.21846	Rais
PDPT-R5-K12-T1-2.txt	OPTIMAL	798.76	0	2.819578	Lyu
PDPT-R5-K12-T1-3.txt	TIMEOUT	inf	inf	3600.198332	Rais
PDPT-R5-K12-T1-3.txt	OPTIMAL	879	0	2.62936	Lyu
PDPT-R5-K12-T1-4.txt	TIMEOUT	inf	inf	3600.235113	Rais
PDPT-R5-K12-T1-4.txt	OPTIMAL	813.85	0	2.423729	Lyu
PDPT-R5-K12-T1-5.txt	TIMEOUT	inf	inf	3600.138325	Rais
PDPT-R5-K12-T1-5.txt	OPTIMAL	945.08	0	1.813532	Lyu
PDPT-R5-K12-T1-6.txt	FEASIBLE	924.63	0.251585	3600.350674	Rais
PDPT-R5-K12-T1-6.txt	OPTIMAL	803.43	0	2.118031	Lyu
PDPT-R5-K12-T1-7.txt	TIMEOUT	inf	inf	3600.978262	Rais
PDPT-R5-K12-T1-7.txt	OPTIMAL	791.98	0	2.353413	Lyu
PDPT-R5-K12-T1-8.txt	OPTIMAL	786.95	0	1987.996206	Rais
PDPT-R5-K12-T1-8.txt	OPTIMAL	786.95	0	2.148701	Lyu
PDPT-R5-K12-T1-9.txt	TIMEOUT	inf	inf	3601.048452	Rais
PDPT-R5-K12-T1-9.txt	OPTIMAL	968.15	0	2.338984	Lyu
PDPT-R5-K14-T1-0.txt	TIMEOUT	inf	inf	3600.276134	Rais
PDPT-R5-K14-T1-0.txt	OPTIMAL	995.44	0	4.22484	Lyu
PDPT-R5-K14-T1-1.txt	TIMEOUT	inf	inf	3600.543547	Rais
PDPT-R5-K14-T1-1.txt	OPTIMAL	882.92	0	3.028862	Lyu
PDPT-R5-K14-T1-2.txt	OPTIMAL	896.12	0	1518.674252	Rais
PDPT-R5-K14-T1-2.txt	OPTIMAL	896.12	0	3.837803	Lyu
PDPT-R5-K14-T1-3.txt	TIMEOUT	inf	inf	3602.440269	Rais
PDPT-R5-K14-T1-3.txt	OPTIMAL	826.72	0	2.383585	Lyu
PDPT-R5-K14-T1-4.txt	FEASIBLE	922.9	0.050129	3601.196674	Rais
PDPT-R5-K14-T1-4.txt	OPTIMAL	922.7	0	3.332626	Lyu
PDPT-R5-K14-T1-5.txt	TIMEOUT	inf	inf	3600.543499	Rais
PDPT-R5-K14-T1-5.txt	OPTIMAL	1101.69	0	3.326948	Lyu
PDPT-R5-K14-T1-6.txt	FEASIBLE	723.76	0.022205	3600.168785	Rais
PDPT-R5-K14-T1-6.txt	OPTIMAL	723.76	0	4.152143	Lyu
PDPT-R5-K14-T1-7.txt	FEASIBLE	912.54	0.029478	3601.006241	Rais
PDPT-R5-K14-T1-7.txt	OPTIMAL	910.25	0	3.414511	Lyu
PDPT-R5-K14-T1-8.txt	TIMEOUT	inf	inf	3600.488363	Rais
PDPT-R5-K14-T1-8.txt	OPTIMAL	992.56	0	3.278311	Lyu
PDPT-R5-K14-T1-9.txt	TIMEOUT	inf	inf	3618.544447	Rais
PDPT-R5-K14-T1-9.txt	OPTIMAL	713.77	0	2.548729	Lyu
PDPT-R5-K16-T1-0.txt	TIMEOUT	inf	inf	3600.402571	Rais
PDPT-R5-K16-T1-0.txt	OPTIMAL	1004.59	0	3.327057	Lyu
PDPT-R5-K16-T1-1.txt	TIMEOUT	inf	inf	3600.564838	Rais
PDPT-R5-K16-T1-1.txt	OPTIMAL	1134.56	0	2.94091	Lyu
PDPT-R5-K16-T1-2.txt	TIMEOUT	inf	inf	3600.532505	Rais
PDPT-R5-K16-T1-2.txt	OPTIMAL	1088.64	0	3.697435	Lyu
PDPT-R5-K16-T1-3.txt	TIMEOUT	inf	inf	3600.571526	Rais
PDPT-R5-K16-T1-3.txt	OPTIMAL	1017.32	0	3.641529	Lyu
PDPT-R5-K16-T1-4.txt	FEASIBLE	2332.31	0.582762	3601.29175	Rais
PDPT-R5-K16-T1-4.txt	OPTIMAL	1060.94	0	4.29941	Lyu
PDPT-R5-K16-T1-5.txt	FEASIBLE	964.49	0.0291	3604.766644	Rais
PDPT-R5-K16-T1-5.txt	OPTIMAL	964.49	0	2.995188	Lyu
PDPT-R5-K16-T1-6.txt	TIMEOUT	inf	inf	3600.657173	Rais
PDPT-R5-K16-T1-6.txt	OPTIMAL	960.94	0	4.583527	Lyu
PDPT-R5-K16-T1-7.txt	TIMEOUT	inf	inf	3600.446928	Rais
PDPT-R5-K16-T1-7.txt	OPTIMAL	1091.19	0	3.844074	Lyu
PDPT-R5-K16-T1-8.txt	FEASIBLE	2258.59	0.575992	3600.858276	Rais
PDPT-R5-K16-T1-8.txt	OPTIMAL	1097.46	0	4.105818	Lyu
PDPT-R5-K16-T1-9.txt	TIMEOUT	inf	inf	3600.348164	Rais
PDPT-R5-K16-T1-9.txt	OPTIMAL	1073.34	0	3.70793	Lyu
PDPT-R5-K18-T1-0.txt	FEASIBLE	3129.48	0.706683	3601.025841	Rais
PDPT-R5-K18-T1-0.txt	OPTIMAL	1102.73	0	5.194363	Lyu
PDPT-R5-K18-T1-1.txt	TIMEOUT	inf	inf	3600.401674	Rais
PDPT-R5-K18-T1-1.txt	OPTIMAL	1037.65	0	3.500757	Lyu
PDPT-R5-K18-T1-2.txt	TIMEOUT	inf	inf	3600.468433	Rais
PDPT-R5-K18-T1-2.txt	OPTIMAL	1138.01	0	4.09733	Lyu
PDPT-R5-K18-T1-3.txt	TIMEOUT	inf	inf	3603.321081	Rais
PDPT-R5-K18-T1-3.txt	OPTIMAL	1045.17	0	3.933079	Lyu
PDPT-R5-K18-T1-4.txt	TIMEOUT	inf	inf	3600.382448	Rais
PDPT-R5-K18-T1-4.txt	OPTIMAL	1054.61	0	2.963945	Lyu
PDPT-R5-K18-T1-5.txt	TIMEOUT	inf	inf	3600.386887	Rais
PDPT-R5-K18-T1-5.txt	OPTIMAL	1190.63	0	4.020443	Lyu
PDPT-R5-K18-T1-6.txt	TIMEOUT	inf	inf	3600.410103	Rais
PDPT-R5-K18-T1-6.txt	OPTIMAL	1180.29	0	6.499228	Lyu
PDPT-R5-K18-T1-7.txt	TIMEOUT	inf	inf	3600.907475	Rais
PDPT-R5-K18-T1-7.txt	OPTIMAL	1051.14	0	4.586071	Lyu
PDPT-R5-K18-T1-8.txt	TIMEOUT	inf	inf	3600.391172	Rais
PDPT-R5-K18-T1-8.txt	OPTIMAL	1176.49	0	4.453194	Lyu
PDPT-R5-K18-T1-9.txt	TIMEOUT	inf	inf	3600.604311	Rais
PDPT-R5-K18-T1-9.txt	OPTIMAL	1181.45	0	5.010389	Lyu
PDPT-R5-K20-T1-0.txt	TIMEOUT	inf	inf	3600.441734	Rais
PDPT-R5-K20-T1-0.txt	OPTIMAL	1214.71	0	4.852758	Lyu
PDPT-R5-K20-T1-1.txt	TIMEOUT	inf	inf	3600.40518	Rais
PDPT-R5-K20-T1-1.txt	OPTIMAL	1249.03	0	4.873011	Lyu
PDPT-R5-K20-T1-2.txt	TIMEOUT	inf	inf	3600.749603	Rais
PDPT-R5-K20-T1-2.txt	OPTIMAL	1188.37	0	8.673687	Lyu
PDPT-R5-K20-T1-3.txt	TIMEOUT	inf	inf	3600.446484	Rais
PDPT-R5-K20-T1-3.txt	OPTIMAL	1060.58	0	4.648842	Lyu
PDPT-R5-K20-T1-4.txt	TIMEOUT	inf	inf	3600.749339	Rais
PDPT-R5-K20-T1-4.txt	OPTIMAL	1148.43	0	8.303352	Lyu
PDPT-R5-K20-T1-5.txt	TIMEOUT	inf	inf	3600.485918	Rais
PDPT-R5-K20-T1-5.txt	OPTIMAL	1106.77	0	6.586685	Lyu
PDPT-R5-K20-T1-6.txt	TIMEOUT	inf	inf	3600.460384	Rais
PDPT-R5-K20-T1-6.txt	OPTIMAL	1288.44	0	6.414955	Lyu
PDPT-R5-K20-T1-7.txt	TIMEOUT	inf	inf	3600.319101	Rais
PDPT-R5-K20-T1-7.txt	OPTIMAL	1094.1	0	4.917273	Lyu
PDPT-R5-K20-T1-8.txt	TIMEOUT	inf	inf	3600.482145	Rais
PDPT-R5-K20-T1-8.txt	OPTIMAL	1481.67	0	4.673969	Lyu
PDPT-R5-K20-T1-9.txt	TIMEOUT	inf	inf	3600.431896	Rais
PDPT-R5-K20-T1-9.txt	OPTIMAL	967.69	0	7.469193	Lyu
