Instance	Status	Objective	Gap	Time	Model
PDPT-R5-K2-T2-Q100-5.txt	OPTIMAL	556.5712501	0	565.2930832	Rais
PDPT-R5-K2-T2-Q100-5.txt	OPTIMAL	556.5712501	0	0.054824829	Lyu
PDPT-R5-K2-T2-Q100-6.txt	OPTIMAL	334.8809781	0	27.21318817	Rais
PDPT-R5-K2-T2-Q100-6.txt	OPTIMAL	334.8810289	0	0.354055405	Lyu
PDPT-R5-K2-T2-Q100-7.txt	OPTIMAL	365.1093043	0	11.21606636	Rais
PDPT-R5-K2-T2-Q100-7.txt	OPTIMAL	365.1093043	0	0.087734222	Lyu
PDPT-R5-K2-T2-Q100-8.txt	OPTIMAL	479.8294474	0	39.81471443	Rais
PDPT-R5-K2-T2-Q100-8.txt	OPTIMAL	479.8294474	0	0.074769974	Lyu
PDPT-R5-K2-T2-Q100-9.txt	OPTIMAL	399.7962097	0	2.046363831	Rais
PDPT-R5-K2-T2-Q100-9.txt	OPTIMAL	399.7962097	0	0.076795578	Lyu
PDPT-R5-K3-T3-Q100-0.txt	OPTIMAL	352.8422236	0	57.52353668	Rais
PDPT-R5-K3-T3-Q100-0.txt	OPTIMAL	352.8422236	0	0.224430084	Lyu
PDPT-R5-K3-T3-Q100-1.txt	OPTIMAL	430.4634961	0	4.82695961	Rais
PDPT-R5-K3-T3-Q100-1.txt	OPTIMAL	430.4634961	0	0.147575378	Lyu
PDPT-R5-K3-T3-Q100-2.txt	OPTIMAL	505.8516793	0	2265.855165	Rais
PDPT-R5-K3-T3-Q100-2.txt	OPTIMAL	505.8516793	0	0.142589569	Lyu
PDPT-R5-K3-T3-Q100-3.txt	OPTIMAL	396.7850122	0	47.63588333	Rais
PDPT-R5-K3-T3-Q100-3.txt	OPTIMAL	396.7850122	0	0.174537659	Lyu
PDPT-R5-K3-T3-Q100-4.txt	OPTIMAL	370.5676766	0	2.249500275	Rais
PDPT-R5-K3-T3-Q100-4.txt	OPTIMAL	370.5676766	0	0.169509888	Lyu
PDPT-R5-K3-T3-Q100-5.txt	OPTIMAL	415.3206787	0	279.0933895	Rais
PDPT-R5-K3-T3-Q100-5.txt	OPTIMAL	415.320707	0	0.141584396	Lyu
PDPT-R5-K3-T3-Q100-6.txt	OPTIMAL	397.5036411	0	113.3271027	Rais
PDPT-R5-K3-T3-Q100-6.txt	OPTIMAL	397.5036411	0	0.276233673	Lyu
PDPT-R5-K3-T3-Q100-7.txt	OPTIMAL	436.6898127	0	201.4528675	Rais
PDPT-R5-K3-T3-Q100-7.txt	OPTIMAL	436.6898127	0	0.188497543	Lyu
PDPT-R5-K3-T3-Q100-8.txt	OPTIMAL	505.9778172	0	1334.767908	Rais
PDPT-R5-K3-T3-Q100-8.txt	OPTIMAL	505.9778172	0	3.44187355	Lyu
PDPT-R5-K3-T3-Q100-9.txt	OPTIMAL	402.1089662	0	56.30064774	Rais
PDPT-R5-K3-T3-Q100-9.txt	OPTIMAL	402.1089662	0	0.205951691	Lyu
PDPT-R7-K2-T1-Q100-0.txt	OPTIMAL	403.0470561	0	35.37962151	Rais
PDPT-R7-K2-T1-Q100-0.txt	OPTIMAL	403.0471523	0	0.234241486	Lyu
PDPT-R7-K2-T1-Q100-1.txt	OPTIMAL	629.9558409	0	518.8358536	Rais
PDPT-R7-K2-T1-Q100-1.txt	OPTIMAL	629.9558409	0	0.640562057	Lyu
PDPT-R7-K2-T1-Q100-2.txt	OPTIMAL	579.8308626	0	2579.494532	Rais
PDPT-R7-K2-T1-Q100-2.txt	OPTIMAL	579.8308626	0	0.156215668	Lyu
PDPT-R7-K2-T1-Q100-3.txt	FEASIBLE	488.1478327	0.206543901	3600.028517	Rais
PDPT-R7-K2-T1-Q100-3.txt	OPTIMAL	483.4517413	0	24.96321106	Lyu
PDPT-R7-K2-T1-Q100-4.txt	OPTIMAL	451.7230566	0	123.7969303	Rais
PDPT-R7-K2-T1-Q100-4.txt	OPTIMAL	451.7230566	0	0.343641281	Lyu
PDPT-R7-K2-T1-Q100-5.txt	FEASIBLE	481.8437137	0.184814613	3600.060545	Rais
PDPT-R7-K2-T1-Q100-5.txt	OPTIMAL	458.5031574	0	0.281164169	Lyu
PDPT-R7-K2-T1-Q100-6.txt	OPTIMAL	536.8171497	0	34.97672653	Rais
PDPT-R7-K2-T1-Q100-6.txt	OPTIMAL	536.8171497	0	0.249944687	Lyu
PDPT-R7-K2-T1-Q100-7.txt	FEASIBLE	601.3935666	0.086931348	3600.03496	Rais
PDPT-R7-K2-T1-Q100-7.txt	OPTIMAL	596.9328225	0	0.296770096	Lyu
PDPT-R7-K2-T1-Q100-8.txt	OPTIMAL	546.6471514	0	97.27027512	Rais
PDPT-R7-K2-T1-Q100-8.txt	OPTIMAL	546.6471514	0	0.218702316	Lyu
PDPT-R7-K2-T1-Q100-9.txt	FEASIBLE	573.9128666	0.13431842	3600.032661	Rais
PDPT-R7-K2-T1-Q100-9.txt	OPTIMAL	563.2029223	0	1.265338898	Lyu
PDPT-R7-K2-T2-Q100-0.txt	FEASIBLE	589.1642101	0.082872171	3600.044617	Rais
PDPT-R7-K2-T2-Q100-0.txt	OPTIMAL	586.9669202	0	0.437400818	Lyu
PDPT-R7-K2-T2-Q100-1.txt	OPTIMAL	509.7767776	0	2405.637796	Rais
PDPT-R7-K2-T2-Q100-1.txt	OPTIMAL	509.7767776	0	0.937288284	Lyu
PDPT-R7-K2-T2-Q100-2.txt	OPTIMAL	547.7900586	0	216.6924896	Rais
PDPT-R7-K2-T2-Q100-2.txt	OPTIMAL	547.7900586	0	0.26556778	Lyu
PDPT-R7-K2-T2-Q100-3.txt	OPTIMAL	475.6890339	0	478.6379929	Rais
PDPT-R7-K2-T2-Q100-3.txt	OPTIMAL	475.6891119	0	0.359258652	Lyu
PDPT-R7-K2-T2-Q100-4.txt	OPTIMAL	790.8532474	0	938.6652832	Rais
PDPT-R7-K2-T2-Q100-4.txt	OPTIMAL	790.8532474	0	0.109350204	Lyu
PDPT-R7-K2-T2-Q100-5.txt	OPTIMAL	466.560289	0	2728.611368	Rais
PDPT-R7-K2-T2-Q100-5.txt	OPTIMAL	466.560289	0	5.592475891	Lyu
PDPT-R7-K2-T2-Q100-6.txt	OPTIMAL	500.3668628	0	148.7811699	Rais
PDPT-R7-K2-T2-Q100-6.txt	OPTIMAL	500.3669878	0	0.156183243	Lyu
PDPT-R7-K2-T2-Q100-7.txt	FEASIBLE	730.8382521	0.117127815	3600.044237	Rais
PDPT-R7-K2-T2-Q100-7.txt	OPTIMAL	717.140692	0	0.249940872	Lyu
PDPT-R7-K2-T2-Q100-8.txt	OPTIMAL	581.1702739	0	1007.707644	Rais
PDPT-R7-K2-T2-Q100-8.txt	OPTIMAL	581.1702739	0	0.29681015	Lyu
PDPT-R7-K2-T2-Q100-9.txt	FEASIBLE	550.2100426	0.093019454	3600.017351	Rais
PDPT-R7-K2-T2-Q100-9.txt	OPTIMAL	550.2100639	0	0.203077316	Lyu
PDPT-R7-K3-T3-Q100-0.txt	FEASIBLE	560.1020441	0.099468161	3600.070042	Rais
PDPT-R7-K3-T3-Q100-0.txt	OPTIMAL	555.0301507	0	1.677383423	Lyu
PDPT-R7-K3-T3-Q100-1.txt	OPTIMAL	580.0632167	0	328.2481384	Rais
PDPT-R7-K3-T3-Q100-1.txt	OPTIMAL	580.0632167	0	0.441820145	Lyu
PDPT-R7-K3-T3-Q100-2.txt	FEASIBLE	662.0530911	0.304163149	3600.04903	Rais
PDPT-R7-K3-T3-Q100-2.txt	OPTIMAL	556.785846	0	1.013267517	Lyu
PDPT-R7-K3-T3-Q100-3.txt	FEASIBLE	535.1865947	0.139590691	3600.050121	Rais
PDPT-R7-K3-T3-Q100-3.txt	OPTIMAL	535.1865947	0	3.469745636	Lyu
PDPT-R7-K3-T3-Q100-4.txt	FEASIBLE	586.1754597	0.075724393	3600.037342	Rais
PDPT-R7-K3-T3-Q100-4.txt	OPTIMAL	586.1756755	0	0.532550812	Lyu
PDPT-R7-K3-T3-Q100-5.txt	FEASIBLE	508.8423499	0.013905947	3600.058376	Rais
PDPT-R7-K3-T3-Q100-5.txt	OPTIMAL	508.8423863	0	10.3643589	Lyu
PDPT-R7-K3-T3-Q100-6.txt	FEASIBLE	515.2018012	0.110310614	3600.052046	Rais
PDPT-R7-K3-T3-Q100-6.txt	OPTIMAL	515.2019654	0	0.86766243	Lyu
PDPT-R7-K3-T3-Q100-7.txt	FEASIBLE	722.6381726	0.172631287	3600.257654	Rais
PDPT-R7-K3-T3-Q100-7.txt	OPTIMAL	713.1911735	0	0.486673355	Lyu
PDPT-R7-K3-T3-Q100-8.txt	TIMEOUT	inf	inf	3600.055391	Rais
PDPT-R7-K3-T3-Q100-8.txt	OPTIMAL	543.1322719	0	0.66223526	Lyu
PDPT-R7-K3-T3-Q100-9.txt	OPTIMAL	510.6677499	0	591.3360863	Rais
PDPT-R7-K3-T3-Q100-9.txt	OPTIMAL	510.6677499	0	0.558511734	Lyu
PDPT-R10-K2-T1-Q100-0.txt	FEASIBLE	649.3567372	0.116611375	3600.056307	Rais
PDPT-R10-K2-T1-Q100-0.txt	OPTIMAL	649.3567372	0	2.033638	Lyu
PDPT-R10-K2-T1-Q100-1.txt	TIMEOUT	inf	inf	3600.049395	Rais
PDPT-R10-K2-T1-Q100-1.txt	OPTIMAL	716.3997927	0	3.452339172	Lyu
PDPT-R10-K2-T1-Q100-2.txt	TIMEOUT	inf	inf	3600.057886	Rais
PDPT-R10-K2-T1-Q100-2.txt	OPTIMAL	660.2585952	0	22.27617455	Lyu
PDPT-R10-K2-T1-Q100-3.txt	TIMEOUT	inf	inf	3600.058744	Rais
PDPT-R10-K2-T1-Q100-3.txt	OPTIMAL	673.1341377	0	12.39975357	Lyu
PDPT-R10-K2-T1-Q100-4.txt	TIMEOUT	inf	inf	3600.033255	Rais
PDPT-R10-K2-T1-Q100-4.txt	OPTIMAL	821.164957	0	5.652925491	Lyu
PDPT-R10-K2-T1-Q100-5.txt	FEASIBLE	653.0114846	0.086046634	3600.048492	Rais
PDPT-R10-K2-T1-Q100-5.txt	OPTIMAL	653.0114846	0	1.650598526	Lyu
PDPT-R10-K2-T1-Q100-6.txt	TIMEOUT	inf	inf	3600.233416	Rais
PDPT-R10-K2-T1-Q100-6.txt	OPTIMAL	782.910869	0	49.84021568	Lyu
PDPT-R10-K2-T1-Q100-7.txt	FEASIBLE	765.5507009	0.128792677	3600.045357	Rais
PDPT-R10-K2-T1-Q100-7.txt	OPTIMAL	765.5507009	0	7.07796669	Lyu
PDPT-R10-K2-T1-Q100-8.txt	FEASIBLE	625.5524618	0.113184593	3601.032082	Rais
PDPT-R10-K2-T1-Q100-8.txt	OPTIMAL	619.0349354	0	6.69975853	Lyu
PDPT-R10-K2-T1-Q100-9.txt	TIMEOUT	inf	inf	3600.121647	Rais
PDPT-R10-K2-T1-Q100-9.txt	OPTIMAL	831.8574635	0	1.593381882	Lyu
PDPT-R10-K2-T2-Q100-0.txt	TIMEOUT	inf	inf	3600.082073	Rais
PDPT-R10-K2-T2-Q100-0.txt	OPTIMAL	798.7203056	0	8.872976303	Lyu
PDPT-R10-K2-T2-Q100-1.txt	TIMEOUT	inf	inf	3600.039503	Rais
PDPT-R10-K2-T2-Q100-1.txt	OPTIMAL	799.6796047	0	25.24424362	Lyu
PDPT-R10-K2-T2-Q100-2.txt	TIMEOUT	inf	inf	3600.046339	Rais
PDPT-R10-K2-T2-Q100-2.txt	OPTIMAL	753.8348848	0	4.483354568	Lyu
PDPT-R10-K2-T2-Q100-3.txt	FEASIBLE	718.077934	0.120188719	3600.036514	Rais
PDPT-R10-K2-T2-Q100-3.txt	OPTIMAL	677.0797434	0	6.732580185	Lyu
PDPT-R10-K2-T2-Q100-4.txt	FEASIBLE	706.7976536	0.30558351	3600.035492	Rais
PDPT-R10-K2-T2-Q100-4.txt	OPTIMAL	675.4518346	0	26.27526093	Lyu
PDPT-R10-K2-T2-Q100-5.txt	TIMEOUT	inf	inf	3600.080965	Rais
PDPT-R10-K2-T2-Q100-5.txt	OPTIMAL	614.2693935	0	0.890420914	Lyu
PDPT-R10-K2-T2-Q100-6.txt	TIMEOUT	inf	inf	3600.048563	Rais
PDPT-R10-K2-T2-Q100-6.txt	OPTIMAL	627.972959	0	115.1784382	Lyu
PDPT-R10-K2-T2-Q100-7.txt	FEASIBLE	688.5991469	0.226222616	3600.035688	Rais
PDPT-R10-K2-T2-Q100-7.txt	OPTIMAL	652.5244082	0	17.92716217	Lyu
PDPT-R10-K2-T2-Q100-8.txt	FEASIBLE	708.097199	0.021508692	3600.053621	Rais
PDPT-R10-K2-T2-Q100-8.txt	OPTIMAL	708.0972871	0	0.624828339	Lyu
PDPT-R10-K2-T2-Q100-9.txt	TIMEOUT	inf	inf	3600.059166	Rais
PDPT-R10-K2-T2-Q100-9.txt	OPTIMAL	722.7636584	0	9.216629028	Lyu
PDPT-R10-K3-T3-Q100-0.txt	FEASIBLE	665.4156557	0.056600612	3600.05047	Rais
PDPT-R10-K3-T3-Q100-0.txt	OPTIMAL	665.4156557	0	1.874900818	Lyu
PDPT-R10-K3-T3-Q100-1.txt	TIMEOUT	inf	inf	3600.059053	Rais
PDPT-R10-K3-T3-Q100-1.txt	OPTIMAL	665.3165061	0	12.65516281	Lyu
PDPT-R10-K3-T3-Q100-2.txt	TIMEOUT	inf	inf	3600.042061	Rais
PDPT-R10-K3-T3-Q100-2.txt	OPTIMAL	667.0981412	0	24.69745255	Lyu
PDPT-R10-K3-T3-Q100-3.txt	TIMEOUT	inf	inf	3600.040178	Rais
PDPT-R10-K3-T3-Q100-3.txt	OPTIMAL	686.6986498	0	7.310834885	Lyu
PDPT-R10-K3-T3-Q100-4.txt	TIMEOUT	inf	inf	3600.039917	Rais
PDPT-R10-K3-T3-Q100-4.txt	OPTIMAL	684.5329037	0	2.233865738	Lyu
PDPT-R10-K3-T3-Q100-5.txt	TIMEOUT	inf	inf	3600.089033	Rais
PDPT-R10-K3-T3-Q100-5.txt	OPTIMAL	783.9379771	0	3.155527115	Lyu
PDPT-R10-K3-T3-Q100-6.txt	TIMEOUT	inf	inf	3600.044342	Rais
PDPT-R10-K3-T3-Q100-6.txt	OPTIMAL	662.7836458	0	3.014913559	Lyu
PDPT-R10-K3-T3-Q100-7.txt	TIMEOUT	inf	inf	3600.045181	Rais
PDPT-R10-K3-T3-Q100-7.txt	OPTIMAL	671.4140888	0	19.1490097	Lyu
PDPT-R10-K3-T3-Q100-8.txt	TIMEOUT	inf	inf	3600.037533	Rais
PDPT-R10-K3-T3-Q100-8.txt	OPTIMAL	764.9430492	0	1.921434402	Lyu
PDPT-R10-K3-T3-Q100-9.txt	TIMEOUT	inf	inf	3600.069164	Rais
PDPT-R10-K3-T3-Q100-9.txt	OPTIMAL	615.3357284	0	9.607139587	Lyu
PDPT-R12-K2-T1-Q100-0.txt	FEASIBLE	703.2935643	0.180700224	3600.070238	Rais
PDPT-R12-K2-T1-Q100-0.txt	OPTIMAL	653.0956972	0	56.84583092	Lyu
PDPT-R12-K2-T1-Q100-1.txt	TIMEOUT	inf	inf	3600.03796	Rais
PDPT-R12-K2-T1-Q100-1.txt	OPTIMAL	718.5246391	0	356.927021	Lyu
PDPT-R12-K2-T1-Q100-2.txt	TIMEOUT	inf	inf	3600.038143	Rais
PDPT-R12-K2-T1-Q100-2.txt	OPTIMAL	862.6420129	0	1.332416534	Lyu
PDPT-R12-K2-T1-Q100-3.txt	TIMEOUT	inf	inf	3600.021141	Rais
PDPT-R12-K2-T1-Q100-3.txt	OPTIMAL	684.5862476	0	3.875619888	Lyu
PDPT-R12-K2-T1-Q100-4.txt	TIMEOUT	inf	inf	3600.041626	Rais
PDPT-R12-K2-T1-Q100-4.txt	OPTIMAL	815.4930509	0	3.327365875	Lyu
PDPT-R12-K2-T1-Q100-5.txt	TIMEOUT	inf	inf	3600.061014	Rais
PDPT-R12-K2-T1-Q100-5.txt	OPTIMAL	708.0737397	0	1.796445847	Lyu
PDPT-R12-K2-T1-Q100-6.txt	TIMEOUT	inf	inf	3600.044893	Rais
PDPT-R12-K2-T1-Q100-6.txt	OPTIMAL	780.5791158	0	2.249488831	Lyu
PDPT-R12-K2-T1-Q100-7.txt	TIMEOUT	inf	inf	3600.046415	Rais
PDPT-R12-K2-T1-Q100-7.txt	OPTIMAL	690.0929127	0	1.874528885	Lyu
PDPT-R12-K2-T1-Q100-8.txt	TIMEOUT	inf	inf	3600.054773	Rais
PDPT-R12-K2-T1-Q100-8.txt	OPTIMAL	767.3357253	0	2.624355316	Lyu
PDPT-R12-K2-T1-Q100-9.txt	TIMEOUT	inf	inf	3600.033535	Rais
PDPT-R12-K2-T1-Q100-9.txt	OPTIMAL	610.2240261	0	6.561002731	Lyu
PDPT-R12-K2-T2-Q100-0.txt	TIMEOUT	inf	inf	3600.034559	Rais
PDPT-R12-K2-T2-Q100-0.txt	OPTIMAL	802.5640256	0	1.905792236	Lyu
PDPT-R12-K2-T2-Q100-1.txt	TIMEOUT	inf	inf	3600.045256	Rais
PDPT-R12-K2-T2-Q100-1.txt	OPTIMAL	849.742077	0	139.9386692	Lyu
PDPT-R12-K2-T2-Q100-2.txt	TIMEOUT	inf	inf	3600.036371	Rais
PDPT-R12-K2-T2-Q100-2.txt	OPTIMAL	601.6900316	0	239.8389797	Lyu
PDPT-R12-K2-T2-Q100-3.txt	TIMEOUT	inf	inf	3600.031471	Rais
PDPT-R12-K2-T2-Q100-3.txt	OPTIMAL	1107.361478	0	2.772563934	Lyu
PDPT-R12-K2-T2-Q100-4.txt	TIMEOUT	inf	inf	3600.060038	Rais
PDPT-R12-K2-T2-Q100-4.txt	OPTIMAL	595.9898601	0	63.45421791	Lyu
PDPT-R12-K2-T2-Q100-5.txt	TIMEOUT	inf	inf	3600.039835	Rais
PDPT-R12-K2-T2-Q100-5.txt	OPTIMAL	688.8838372	0	13.45558929	Lyu
PDPT-R12-K2-T2-Q100-6.txt	TIMEOUT	inf	inf	3600.034641	Rais
PDPT-R12-K2-T2-Q100-6.txt	OPTIMAL	679.5424668	0	89.50566101	Lyu
PDPT-R12-K2-T2-Q100-7.txt	TIMEOUT	inf	inf	3600.017075	Rais
PDPT-R12-K2-T2-Q100-7.txt	OPTIMAL	814.2109946	0	91.50648308	Lyu
PDPT-R12-K2-T2-Q100-8.txt	TIMEOUT	inf	inf	3600.042452	Rais
PDPT-R12-K2-T2-Q100-8.txt	OPTIMAL	709.9966441	0	59.15525818	Lyu
PDPT-R12-K2-T2-Q100-9.txt	TIMEOUT	inf	inf	3600.050842	Rais
PDPT-R12-K2-T2-Q100-9.txt	OPTIMAL	666.031571	0	20.30783272	Lyu
PDPT-R12-K3-T3-Q100-0.txt	TIMEOUT	inf	inf	3600.183363	Rais
PDPT-R12-K3-T3-Q100-0.txt	OPTIMAL	727.7463985	0	643.81884	Lyu
PDPT-R12-K3-T3-Q100-1.txt	TIMEOUT	inf	inf	3600.053833	Rais
PDPT-R12-K3-T3-Q100-1.txt	OPTIMAL	888.1723573	0	165.174366	Lyu
PDPT-R12-K3-T3-Q100-2.txt	TIMEOUT	inf	inf	3600.049162	Rais
PDPT-R12-K3-T3-Q100-2.txt	OPTIMAL	932.8478296	0	20.10713196	Lyu
PDPT-R12-K3-T3-Q100-3.txt	TIMEOUT	inf	inf	3600.076679	Rais
PDPT-R12-K3-T3-Q100-3.txt	OPTIMAL	827.4682767	0	110.1428947	Lyu
PDPT-R12-K3-T3-Q100-4.txt	TIMEOUT	inf	inf	3600.049406	Rais
PDPT-R12-K3-T3-Q100-4.txt	OPTIMAL	708.6091737	0	20.10373306	Lyu
PDPT-R12-K3-T3-Q100-5.txt	TIMEOUT	inf	inf	3600.060011	Rais
PDPT-R12-K3-T3-Q100-5.txt	OPTIMAL	883.5750594	0	43.9595108	Lyu
PDPT-R12-K3-T3-Q100-6.txt	OPTIMAL	778.2619846	0	2053.747557	Rais
PDPT-R12-K3-T3-Q100-6.txt	OPTIMAL	778.2619846	0	2.405700684	Lyu
PDPT-R12-K3-T3-Q100-7.txt	TIMEOUT	inf	inf	3600.052118	Rais
PDPT-R12-K3-T3-Q100-7.txt	OPTIMAL	946.7601147	0	1052.571169	Lyu
PDPT-R12-K3-T3-Q100-8.txt	TIMEOUT	inf	inf	3600.060369	Rais
PDPT-R12-K3-T3-Q100-8.txt	OPTIMAL	752.9782806	0	36.44860458	Lyu
PDPT-R12-K3-T3-Q100-9.txt	TIMEOUT	inf	inf	3600.060434	Rais
PDPT-R12-K3-T3-Q100-9.txt	OPTIMAL	677.1996026	0	86.04165459	Lyu
PDPT-R15-K2-T1-Q100-0.txt	TIMEOUT	inf	inf	3600.047287	Rais
PDPT-R15-K2-T1-Q100-0.txt	OPTIMAL	1115.026294	0	8.888584137	Lyu
PDPT-R15-K2-T1-Q100-1.txt	TIMEOUT	inf	inf	3600.048269	Rais
PDPT-R15-K2-T1-Q100-1.txt	OPTIMAL	1031.721404	0	700.0531616	Lyu
PDPT-R15-K2-T1-Q100-2.txt	TIMEOUT	inf	inf	3600.043663	Rais
PDPT-R15-K2-T1-Q100-2.txt	OPTIMAL	1075.413833	0	11.85662079	Lyu
PDPT-R15-K2-T1-Q100-3.txt	TIMEOUT	inf	inf	3600.038607	Rais
PDPT-R15-K2-T1-Q100-3.txt	OPTIMAL	933.0674227	0	8.7635746	Lyu
PDPT-R15-K2-T1-Q100-4.txt	TIMEOUT	inf	inf	3600.047041	Rais
PDPT-R15-K2-T1-Q100-4.txt	OPTIMAL	806.8593985	0	190.8522568	Lyu
PDPT-R15-K2-T1-Q100-5.txt	TIMEOUT	inf	inf	3600.048834	Rais
PDPT-R15-K2-T1-Q100-5.txt	OPTIMAL	873.7882013	0	758.0618191	Lyu
PDPT-R15-K2-T1-Q100-6.txt	TIMEOUT	inf	inf	3600.04804	Rais
PDPT-R15-K2-T1-Q100-6.txt	OPTIMAL	824.2381648	0	90.33764648	Lyu
PDPT-R15-K2-T1-Q100-7.txt	TIMEOUT	inf	inf	3600.042244	Rais
PDPT-R15-K2-T1-Q100-7.txt	OPTIMAL	884.4110203	0	5.588083267	Lyu
PDPT-R15-K2-T1-Q100-8.txt	TIMEOUT	inf	inf	3600.045439	Rais
PDPT-R15-K2-T1-Q100-8.txt	OPTIMAL	1013.166409	0	1787.300474	Lyu
PDPT-R15-K2-T1-Q100-9.txt	TIMEOUT	inf	inf	3600.036444	Rais
PDPT-R15-K2-T1-Q100-9.txt	OPTIMAL	772.374409	0	59.43997383	Lyu
PDPT-R15-K2-T2-Q100-0.txt	TIMEOUT	inf	inf	3600.057898	Rais
PDPT-R15-K2-T2-Q100-0.txt	OPTIMAL	891.3610583	0	11.76097488	Lyu
PDPT-R15-K2-T2-Q100-1.txt	TIMEOUT	inf	inf	3600.047724	Rais
PDPT-R15-K2-T2-Q100-1.txt	OPTIMAL	950.8529256	0	3.839748383	Lyu
PDPT-R15-K2-T2-Q100-2.txt	TIMEOUT	inf	inf	3600.04044	Rais
PDPT-R15-K2-T2-Q100-2.txt	OPTIMAL	1104.092448	0	19.72236061	Lyu
PDPT-R15-K2-T2-Q100-3.txt	TIMEOUT	inf	inf	3600.064594	Rais
PDPT-R15-K2-T2-Q100-3.txt	OPTIMAL	985.4331225	0	144.7619858	Lyu
PDPT-R15-K2-T2-Q100-4.txt	TIMEOUT	inf	inf	3600.043446	Rais
PDPT-R15-K2-T2-Q100-4.txt	OPTIMAL	655.0686232	0	642.4963093	Lyu
PDPT-R15-K2-T2-Q100-5.txt	TIMEOUT	inf	inf	3600.04125	Rais
PDPT-R15-K2-T2-Q100-5.txt	OPTIMAL	1003.447937	0	8.779188156	Lyu
PDPT-R15-K2-T2-Q100-6.txt	TIMEOUT	inf	inf	3600.044159	Rais
PDPT-R15-K2-T2-Q100-6.txt	OPTIMAL	1018.544949	0	31.71022415	Lyu
PDPT-R15-K2-T2-Q100-7.txt	TIMEOUT	inf	inf	3600.037477	Rais
PDPT-R15-K2-T2-Q100-7.txt	OPTIMAL	891.2500245	0	73.59200287	Lyu
PDPT-R15-K2-T2-Q100-8.txt	TIMEOUT	inf	inf	3600.044613	Rais
PDPT-R15-K2-T2-Q100-8.txt	OPTIMAL	937.0177663	0	77.34122086	Lyu
PDPT-R15-K2-T2-Q100-9.txt	TIMEOUT	inf	inf	3600.042793	Rais
PDPT-R15-K2-T2-Q100-9.txt	OPTIMAL	799.5423304	0	73.04268265	Lyu
PDPT-R15-K3-T3-Q100-0.txt	TIMEOUT	inf	inf	3600.040831	Rais
PDPT-R15-K3-T3-Q100-0.txt	OPTIMAL	895.404644	0	89.22908401	Lyu
PDPT-R15-K3-T3-Q100-1.txt	TIMEOUT	inf	inf	3600.039063	Rais
